,Strategy,Simulation,Iterations,Samples,Area,Error
181,random,21.0,20.0,5000.0,1.826874,0.3133552500000001
182,random,22.0,20.0,5000.0,1.6956540000000002,0.1821352500000002
183,random,23.0,20.0,5000.0,1.635876,0.12235725000000008
184,random,24.0,20.0,5000.0,1.6679520000000003,0.1544332500000003
185,random,25.0,20.0,5000.0,1.755432,0.24191325000000008
186,random,26.0,20.0,5000.0,1.7860500000000001,0.2725312500000001
187,random,27.0,20.0,5000.0,1.6912800000000003,0.17776125000000031
188,random,28.0,20.0,5000.0,1.7816760000000003,0.26815725000000024
189,random,29.0,20.0,5000.0,1.7248140000000003,0.21129525000000027
190,random,30.0,20.0,5000.0,1.7058600000000004,0.19234125000000035
191,random,31.0,20.0,5000.0,1.7743860000000002,0.2608672500000002
192,random,32.0,20.0,5000.0,1.819584,0.30606525000000007
193,random,33.0,20.0,5000.0,1.7160660000000003,0.2025472500000003
194,random,34.0,20.0,5000.0,1.6752420000000003,0.16172325000000032
195,random,35.0,20.0,5000.0,1.7087760000000003,0.19525725000000027
196,random,36.0,20.0,5000.0,1.8181260000000004,0.30460725000000033
197,random,37.0,20.0,5000.0,1.7466840000000003,0.23316525000000032
198,random,38.0,20.0,5000.0,1.7379360000000001,0.22441725000000012
199,random,39.0,20.0,5000.0,1.7175240000000003,0.20400525000000025
200,random,0.0,20.0,7200.0,1.7455500000000002,0.23203125000000013
201,random,1.0,20.0,7200.0,1.7060625000000003,0.19254375000000024
202,random,2.0,20.0,7200.0,1.6675875000000002,0.1540687500000002
203,random,3.0,20.0,7200.0,1.7546625000000002,0.2411437500000002
204,random,4.0,20.0,7200.0,1.7263125000000001,0.21279375000000011
205,random,5.0,20.0,7200.0,1.7192250000000002,0.2057062500000002
206,random,6.0,20.0,7200.0,1.7172,0.20368125000000004
207,random,7.0,20.0,7200.0,1.7151750000000003,0.20165625000000031
208,random,8.0,20.0,7200.0,1.6817625000000003,0.16824375000000025
209,random,9.0,20.0,7200.0,1.7323875000000002,0.21886875000000017
210,random,10.0,20.0,7200.0,1.7354250000000002,0.2219062500000002
211,random,11.0,20.0,7200.0,1.7617500000000001,0.24823125000000013
212,random,12.0,20.0,7200.0,1.7941500000000004,0.28063125000000033
213,random,13.0,20.0,7200.0,1.7364375,0.22291875000000005
214,random,14.0,20.0,7200.0,1.6979625000000003,0.18444375000000024
215,random,15.0,20.0,7200.0,1.7344125000000001,0.2208937500000001
216,random,16.0,20.0,7200.0,1.7030250000000002,0.1895062500000002
217,random,17.0,20.0,7200.0,1.6918875000000002,0.1783687500000002
218,random,18.0,20.0,7200.0,1.6787250000000002,0.16520625000000022
219,random,19.0,20.0,7200.0,1.6979625000000003,0.18444375000000024
220,random,20.0,20.0,7200.0,1.7485875000000002,0.23506875000000016
221,random,21.0,20.0,7200.0,1.7303625000000002,0.21684375000000022
222,random,22.0,20.0,7200.0,1.7303625000000002,0.21684375000000022
223,random,23.0,20.0,7200.0,1.7010000000000003,0.18748125000000027
224,random,24.0,20.0,7200.0,1.6807500000000004,0.1672312500000004
225,random,25.0,20.0,7200.0,1.7475750000000003,0.2340562500000003
226,random,26.0,20.0,7200.0,1.7951625000000002,0.2816437500000002
227,random,27.0,20.0,7200.0,1.7263125000000001,0.21279375000000011
228,random,28.0,20.0,7200.0,1.7516250000000002,0.23810625000000019
229,random,29.0,20.0,7200.0,1.7364375,0.22291875000000005
230,random,30.0,20.0,7200.0,1.6513875000000002,0.1378687500000002
231,random,31.0,20.0,7200.0,1.7475750000000003,0.2340562500000003
232,random,32.0,20.0,7200.0,1.739475,0.22595625000000008
233,random,33.0,20.0,7200.0,1.8042750000000003,0.29075625000000027
234,random,34.0,20.0,7200.0,1.7273250000000002,0.2138062500000002
235,random,35.0,20.0,7200.0,1.7688375,0.25531875000000004
236,random,36.0,20.0,7200.0,1.7688375,0.25531875000000004
237,random,37.0,20.0,7200.0,1.7232750000000003,0.2097562500000003
238,random,38.0,20.0,7200.0,1.7060625000000003,0.19254375000000024
239,random,39.0,20.0,7200.0,1.731375,0.21785625000000008
240,random,0.0,20.0,9800.0,1.6841387755102042,0.17062002551020417
241,random,1.0,20.0,9800.0,1.736210204081633,0.22269145408163293
242,random,2.0,20.0,9800.0,1.7421612244897962,0.22864247448979613
243,random,3.0,20.0,9800.0,1.7443928571428575,0.2308741071428575
244,random,4.0,20.0,9800.0,1.7905132653061226,0.2769945153061226
245,random,5.0,20.0,9800.0,1.7488561224489798,0.2353373724489798
246,random,6.0,20.0,9800.0,1.7800989795918372,0.26658022959183714
247,random,7.0,20.0,9800.0,1.7429051020408166,0.2293863520408166
248,random,8.0,20.0,9800.0,1.6662857142857144,0.15276696428571435
249,random,9.0,20.0,9800.0,1.7228204081632656,0.20930165816326562
250,random,10.0,20.0,9800.0,1.7302591836734695,0.2167404336734695
251,random,11.0,20.0,9800.0,1.6603346938775514,0.14681594387755137
252,random,12.0,20.0,9800.0,1.7771234693877553,0.2636047193877553
253,random,13.0,20.0,9800.0,1.6796755102040817,0.16615676020408165
254,random,14.0,20.0,9800.0,1.7138938775510206,0.2003751275510206
255,random,15.0,20.0,9800.0,1.7853061224489797,0.27178737244897966
256,random,16.0,20.0,9800.0,1.7421612244897962,0.22864247448979613
257,random,17.0,20.0,9800.0,1.6685173469387757,0.1549985969387757
258,random,18.0,20.0,9800.0,1.7451367346938778,0.23161798469387773
259,random,19.0,20.0,9800.0,1.7101744897959186,0.19665573979591855
260,random,20.0,20.0,9800.0,1.71240612244898,0.19888737244897992
261,random,21.0,20.0,9800.0,1.6960408163265308,0.18252206632653079
262,random,22.0,20.0,9800.0,1.7488561224489798,0.2353373724489798
263,random,23.0,20.0,9800.0,1.7354663265306125,0.22194757653061248
264,random,24.0,20.0,9800.0,1.7540632653061226,0.24054451530612253
265,random,25.0,20.0,9800.0,1.7324908163265307,0.21897206632653066
266,random,26.0,20.0,9800.0,1.7086867346938779,0.19516798469387786
267,random,27.0,20.0,9800.0,1.7488561224489798,0.2353373724489798
268,random,28.0,20.0,9800.0,1.7250520408163268,0.21153329081632677
269,random,29.0,20.0,9800.0,1.7153816326530613,0.2018628826530613
270,random,30.0,20.0,9800.0,1.7726602040816328,0.2591414540816328
271,random,31.0,20.0,9800.0,1.7629897959183676,0.24947104591836755
272,random,32.0,20.0,9800.0,1.7094306122448983,0.19591186224489832
273,random,33.0,20.0,9800.0,1.7138938775510206,0.2003751275510206
274,random,34.0,20.0,9800.0,1.7570387755102044,0.24352002551020435
275,random,35.0,20.0,9800.0,1.7391857142857146,0.22566696428571453
276,random,36.0,20.0,9800.0,1.736210204081633,0.22269145408163293
277,random,37.0,20.0,9800.0,1.7369540816326532,0.22343533163265317
278,random,38.0,20.0,9800.0,1.7458806122448982,0.2323618622448982
279,random,39.0,20.0,9800.0,1.7012479591836736,0.18772920918367353
280,random,0.0,20.0,12800.0,1.7319445312500001,0.21842578125000012
281,random,1.0,20.0,12800.0,1.7228320312500003,0.20931328125000026
282,random,2.0,20.0,12800.0,1.7353617187500001,0.2218429687500001
283,random,3.0,20.0,12800.0,1.7296664062500002,0.2161476562500002
284,random,4.0,20.0,12800.0,1.7040375000000003,0.1905187500000003
285,random,5.0,20.0,12800.0,1.7552953125000001,0.24177656250000013
286,random,6.0,20.0,12800.0,1.67954765625,0.16602890625
287,random,7.0,20.0,12800.0,1.6761304687500003,0.16261171875000024
288,random,8.0,20.0,12800.0,1.7404875000000002,0.22696875000000016
289,random,9.0,20.0,12800.0,1.7057460937500002,0.19222734375000017
290,random,10.0,20.0,12800.0,1.7894671875000003,0.2759484375000003
291,random,11.0,20.0,12800.0,1.7336531250000002,0.22013437500000022
292,random,12.0,20.0,12800.0,1.7803546875000003,0.26683593750000023
293,random,13.0,20.0,12800.0,1.7256796875000002,0.2121609375000002
294,random,14.0,20.0,12800.0,1.7809242187500003,0.26740546875000026
295,random,15.0,20.0,12800.0,1.7074546875000003,0.19393593750000027
296,random,16.0,20.0,12800.0,1.7404875000000002,0.22696875000000016
297,random,17.0,20.0,12800.0,1.7034679687500003,0.18994921875000026
298,random,18.0,20.0,12800.0,1.7057460937500002,0.19222734375000017
299,random,19.0,20.0,12800.0,1.7085937500000001,0.1950750000000001
300,random,20.0,20.0,12800.0,1.7404875000000002,0.22696875000000016
301,random,21.0,20.0,12800.0,1.7638382812500002,0.25031953125000017
302,random,22.0,20.0,12800.0,1.74561328125,0.23209453125
303,random,23.0,20.0,12800.0,1.7450437500000002,0.2315250000000002
304,random,24.0,20.0,12800.0,1.6920773437500003,0.17855859375000027
305,random,25.0,20.0,12800.0,1.7535867187500003,0.24006796875000025
306,random,26.0,20.0,12800.0,1.7604210937500002,0.2469023437500002
307,random,27.0,20.0,12800.0,1.7063156250000002,0.1927968750000002
308,random,28.0,20.0,12800.0,1.7570039062500002,0.24348515625000022
309,random,29.0,20.0,12800.0,1.7228320312500003,0.20931328125000026
310,random,30.0,20.0,12800.0,1.7182757812500002,0.20475703125000022
311,random,31.0,20.0,12800.0,1.7046070312500001,0.1910882812500001
312,random,32.0,20.0,12800.0,1.7575734375000003,0.24405468750000026
313,random,33.0,20.0,12800.0,1.7222625,0.20874375
314,random,34.0,20.0,12800.0,1.7547257812500001,0.2412070312500001
315,random,35.0,20.0,12800.0,1.7376398437500002,0.22412109375000022
316,random,36.0,20.0,12800.0,1.68866015625,0.17514140625000008
317,random,37.0,20.0,12800.0,1.7028984375,0.1893796875
318,random,38.0,20.0,12800.0,1.7695335937500003,0.2560148437500003
319,random,39.0,20.0,12800.0,1.7387789062500003,0.2252601562500003
320,random,0.0,20.0,16200.0,1.7586000000000002,0.24508125000000014
321,random,1.0,20.0,16200.0,1.7653500000000002,0.2518312500000002
322,random,2.0,20.0,16200.0,1.7514000000000003,0.23788125000000027
323,random,3.0,20.0,16200.0,1.7356500000000001,0.2221312500000001
324,random,4.0,20.0,16200.0,1.7172,0.20368125000000004
325,random,5.0,20.0,16200.0,1.7365500000000003,0.22303125000000024
326,random,6.0,20.0,16200.0,1.7482500000000003,0.23473125000000028
327,random,7.0,20.0,16200.0,1.7442000000000002,0.23068125000000017
328,random,8.0,20.0,16200.0,1.7131500000000002,0.19963125000000015
329,random,9.0,20.0,16200.0,1.6920000000000002,0.17848125000000015
330,random,10.0,20.0,16200.0,1.6888500000000002,0.17533125000000016
331,random,11.0,20.0,16200.0,1.7748000000000002,0.26128125000000013
332,random,12.0,20.0,16200.0,1.7536500000000002,0.24013125000000013
333,random,13.0,20.0,16200.0,1.7293500000000002,0.21583125000000014
334,random,14.0,20.0,16200.0,1.7352000000000003,0.22168125000000027
335,random,15.0,20.0,16200.0,1.7163000000000002,0.20278125000000014
336,random,16.0,20.0,16200.0,1.70775,0.19423125000000008
337,random,17.0,20.0,16200.0,1.7383500000000003,0.22483125000000026
338,random,18.0,20.0,16200.0,1.71585,0.20233125000000007
339,random,19.0,20.0,16200.0,1.7352000000000003,0.22168125000000027
340,random,20.0,20.0,16200.0,1.7473500000000002,0.23383125000000016
341,random,21.0,20.0,16200.0,1.7388000000000001,0.2252812500000001
342,random,22.0,20.0,16200.0,1.74015,0.22663125000000006
343,random,23.0,20.0,16200.0,1.6960500000000003,0.18253125000000026
344,random,24.0,20.0,16200.0,1.7424000000000002,0.22888125000000015
345,random,25.0,20.0,16200.0,1.7752500000000002,0.2617312500000002
346,random,26.0,20.0,16200.0,1.7491500000000002,0.23563125000000018
347,random,27.0,20.0,16200.0,1.7172,0.20368125000000004
348,random,28.0,20.0,16200.0,1.7208000000000003,0.2072812500000003
349,random,29.0,20.0,16200.0,1.7266500000000002,0.21313125000000022
350,random,30.0,20.0,16200.0,1.7127000000000001,0.1991812500000001
351,random,31.0,20.0,16200.0,1.7622000000000002,0.2486812500000002
352,random,32.0,20.0,16200.0,1.74015,0.22663125000000006
353,random,33.0,20.0,16200.0,1.7046000000000001,0.1910812500000001
354,random,34.0,20.0,16200.0,1.7415000000000003,0.22798125000000025
355,random,35.0,20.0,16200.0,1.7019000000000002,0.18838125000000017
356,random,36.0,20.0,16200.0,1.7361000000000002,0.22258125000000017
357,random,37.0,20.0,16200.0,1.7388000000000001,0.2252812500000001
358,random,38.0,20.0,16200.0,1.7226000000000004,0.20908125000000033
359,random,39.0,20.0,16200.0,1.7217000000000002,0.2081812500000002
360,random,0.0,168.0,200.0,1.3851000000000002,-0.1284187499999998
361,random,1.0,168.0,200.0,1.4580000000000002,-0.05551874999999984
362,random,2.0,168.0,200.0,1.6038000000000001,0.09028125000000009
363,random,3.0,168.0,200.0,1.5673500000000002,0.05383125000000022
364,random,4.0,168.0,200.0,1.49445,-0.019068749999999968
365,random,5.0,168.0,200.0,1.7131500000000002,0.19963125000000015
366,random,6.0,168.0,200.0,1.6767000000000003,0.16318125000000028
367,random,7.0,168.0,200.0,0.9477000000000001,-0.5658187499999999
368,random,8.0,168.0,200.0,1.6038000000000001,0.09028125000000009
369,random,9.0,168.0,200.0,1.4580000000000002,-0.05551874999999984
370,random,10.0,168.0,200.0,1.8589500000000003,0.3454312500000003
371,random,11.0,168.0,200.0,1.5309000000000001,0.017381250000000126
372,random,12.0,168.0,200.0,1.7131500000000002,0.19963125000000015
373,random,13.0,168.0,200.0,1.8225000000000002,0.3089812500000002
374,random,14.0,168.0,200.0,1.5673500000000002,0.05383125000000022
375,random,15.0,168.0,200.0,1.3486500000000001,-0.1648687499999999
376,random,16.0,168.0,200.0,1.49445,-0.019068749999999968
377,random,17.0,168.0,200.0,1.49445,-0.019068749999999968
378,random,18.0,168.0,200.0,1.6767000000000003,0.16318125000000028
379,random,19.0,168.0,200.0,1.8954000000000002,0.38188125000000017
380,random,20.0,168.0,200.0,0.9841500000000002,-0.5293687499999998
381,random,21.0,168.0,200.0,1.9683000000000004,0.45478125000000036
382,random,22.0,168.0,200.0,1.49445,-0.019068749999999968
383,random,23.0,168.0,200.0,1.4215500000000003,-0.09196874999999971
384,random,24.0,168.0,200.0,1.5309000000000001,0.017381250000000126
385,random,25.0,168.0,200.0,1.3851000000000002,-0.1284187499999998
386,random,26.0,168.0,200.0,1.7860500000000001,0.2725312500000001
387,random,27.0,168.0,200.0,1.4580000000000002,-0.05551874999999984
388,random,28.0,168.0,200.0,1.3851000000000002,-0.1284187499999998
389,random,29.0,168.0,200.0,1.49445,-0.019068749999999968
390,random,30.0,168.0,200.0,1.5673500000000002,0.05383125000000022
391,random,31.0,168.0,200.0,1.7131500000000002,0.19963125000000015
392,random,32.0,168.0,200.0,1.3851000000000002,-0.1284187499999998
393,random,33.0,168.0,200.0,1.4215500000000003,-0.09196874999999971
394,random,34.0,168.0,200.0,1.49445,-0.019068749999999968
395,random,35.0,168.0,200.0,1.4215500000000003,-0.09196874999999971
396,random,36.0,168.0,200.0,1.6038000000000001,0.09028125000000009
397,random,37.0,168.0,200.0,1.49445,-0.019068749999999968
398,random,38.0,168.0,200.0,1.3486500000000001,-0.1648687499999999
399,random,39.0,168.0,200.0,1.4215500000000003,-0.09196874999999971
400,random,0.0,168.0,800.0,1.7222625,0.20874375
401,random,1.0,168.0,800.0,1.3030875000000002,-0.21043124999999985
402,random,2.0,168.0,800.0,1.3577625000000002,-0.15575624999999982
403,random,3.0,168.0,800.0,1.5855750000000002,0.07205625000000015
404,random,4.0,168.0,800.0,1.6858125000000004,0.17229375000000036
405,random,5.0,168.0,800.0,1.4671125000000003,-0.04640624999999976
406,random,6.0,168.0,800.0,1.49445,-0.019068749999999968
