,Strategy,Simulation,Iterations,Samples,Area,Error
327,random,7.0,10.0,2916.0,1.0625000000000002,0.3066859504132232
328,random,8.0,10.0,2916.0,1.0550000000000002,0.29918595041322316
329,random,9.0,10.0,2916.0,1.0312500000000002,0.2754359504132232
330,random,0.0,10.0,3025.0,0.9965008264462811,0.24068677685950413
331,random,1.0,10.0,3025.0,1.001320661157025,0.2455066115702479
332,random,2.0,10.0,3025.0,0.9844512396694216,0.2286371900826446
333,random,3.0,10.0,3025.0,1.0206000000000002,0.26478595041322317
334,random,4.0,10.0,3025.0,1.000115702479339,0.244301652892562
335,random,5.0,10.0,3025.0,1.0085504132231407,0.25273636363636365
336,random,6.0,10.0,3025.0,1.021804958677686,0.26599090909090906
337,random,7.0,10.0,3025.0,1.0157801652892562,0.2599661157024792
338,random,8.0,10.0,3025.0,1.0206000000000002,0.26478595041322317
339,random,9.0,10.0,3025.0,1.0278297520661157,0.2720157024793387
340,random,0.0,10.0,3136.0,0.970527742346939,0.21471369276016194
341,random,1.0,10.0,3136.0,1.0321301020408165,0.27631605245403945
342,random,2.0,10.0,3136.0,0.9937739158163267,0.23795986622954968
343,random,3.0,10.0,3136.0,0.9844754464285715,0.22866139684179454
344,random,4.0,10.0,3136.0,0.9879623724489797,0.23214832286220266
345,random,5.0,10.0,3136.0,1.0123708545918368,0.25655680500505984
346,random,6.0,10.0,3136.0,1.0135331632653062,0.2577191136785292
347,random,7.0,10.0,3136.0,0.9530931122448981,0.19727906265812112
348,random,8.0,10.0,3136.0,1.036779336734694,0.280965287147917
349,random,9.0,10.0,3136.0,1.000747767857143,0.24493371827036603
350,random,0.0,10.0,3249.0,0.9412603878116343,0.18544633822485734
351,random,1.0,10.0,3249.0,1.013060941828255,0.257246892241478
352,random,2.0,10.0,3249.0,1.0433518005540168,0.28753775096723977
353,random,3.0,10.0,3249.0,0.9524792243767314,0.19666517478995438
354,random,4.0,10.0,3249.0,1.0108171745152357,0.25500312492845867
355,random,5.0,10.0,3249.0,1.019792243767313,0.26397819418053603
356,random,6.0,10.0,3249.0,1.0231578947368423,0.26734384515006526
357,random,7.0,10.0,3249.0,1.0411080332409974,0.28529398365422043
358,random,8.0,10.0,3249.0,1.0388642659279779,0.28305021634120087
359,random,9.0,10.0,3249.0,0.9939889196675902,0.23817487008081317
360,random,0.0,10.0,3364.0,1.036939655172414,0.28112560558563693
361,random,1.0,10.0,3364.0,1.0011831153388824,0.24536906575210538
362,random,2.0,10.0,3364.0,1.0586102853745543,0.30279623578777726
363,random,3.0,10.0,3364.0,1.0239372770511297,0.2681232274643527
364,random,4.0,10.0,3364.0,1.0109348989298454,0.25512084934306845
365,random,5.0,10.0,3364.0,1.0499420332936982,0.29412798370692117
366,random,6.0,10.0,3364.0,0.9849301426872773,0.2291160931005003
367,random,7.0,10.0,3364.0,0.9935983947681333,0.23778434518135627
368,random,8.0,10.0,3364.0,1.0152690249702736,0.2594549753834966
369,random,9.0,10.0,3364.0,1.042357312722949,0.28654326313617207
370,random,0.0,10.0,3600.0,1.0226250000000001,0.2668109504132231
371,random,1.0,10.0,3600.0,1.0114875000000003,0.2556734504132233
372,random,2.0,10.0,3600.0,1.0236375000000002,0.2678234504132232
373,random,3.0,10.0,3600.0,1.0398375000000002,0.2840234504132232
374,random,4.0,10.0,3600.0,0.9750375000000002,0.21922345041322322
375,random,5.0,10.0,3600.0,1.0155375,0.259723450413223
376,random,6.0,10.0,3600.0,1.0540125000000002,0.29819845041322324
377,random,7.0,10.0,3600.0,1.0297125,0.273898450413223
378,random,8.0,10.0,3600.0,1.0023750000000002,0.24656095041322323
379,random,9.0,10.0,3600.0,0.9942750000000001,0.23846095041322313
380,random,0.0,10.0,3844.0,0.992797866805411,0.23698381721863404
381,random,1.0,10.0,3844.0,1.0165036420395424,0.26068959245276535
382,random,2.0,10.0,3844.0,0.9823673257023935,0.2265532761156165
383,random,3.0,10.0,3844.0,1.0250377211238295,0.2692236715370525
384,random,4.0,10.0,3844.0,1.0240894901144642,0.26827544052768715
385,random,5.0,10.0,3844.0,1.0013319458896983,0.2455178963029213
386,random,6.0,10.0,3844.0,1.0515881893860564,0.29577413979927936
387,random,7.0,10.0,3844.0,1.0184001040582726,0.26258605447149563
388,random,8.0,10.0,3844.0,1.0022801768990635,0.24646612731228645
389,random,9.0,10.0,3844.0,0.9975390218522374,0.2417249722654604
390,random,0.0,10.0,3969.0,1.002857142857143,0.2470430932703659
391,random,1.0,10.0,3969.0,1.0579591836734696,0.30214513408669263
392,random,2.0,10.0,3969.0,0.9918367346938778,0.23602268510710078
393,random,3.0,10.0,3969.0,1.006530612244898,0.25071656265812103
394,random,4.0,10.0,3969.0,1.0460204081632654,0.29020635857648835
395,random,5.0,10.0,3969.0,0.9909183673469388,0.23510431776016183
396,random,6.0,10.0,3969.0,1.031326530612245,0.275512481025468
397,random,7.0,10.0,3969.0,1.0460204081632654,0.29020635857648835
398,random,8.0,10.0,3969.0,1.0221428571428572,0.26632880755608024
399,random,9.0,10.0,3969.0,0.9927551020408165,0.2369410524540395
400,random,0.0,10.0,4096.0,1.046513671875,0.2906996222882231
401,random,1.0,10.0,4096.0,0.9797717285156251,0.2239576789288481
402,random,2.0,10.0,4096.0,1.033165283203125,0.27735123361634806
403,random,3.0,10.0,4096.0,0.9993493652343751,0.24353531564759812
404,random,4.0,10.0,4096.0,1.0224865722656251,0.2666725226788481
405,random,5.0,10.0,4096.0,0.9975695800781251,0.24175553049134813
406,random,6.0,10.0,4096.0,1.018037109375,0.262223059788223
